"glottocode","society","family","macroarea","continent","vitality","Pop_area","Pop_indiv","EA005","EA015","EA015_2","EA033","EA043","EA202","per_wetqu","n_warm_month","elevSD","lang_rich","phylo_rich","id","Long","Lat"
"kago1246","Kagoro","atla1278","Africa","Africa",NA,0.196308086814377,NA,7,"exogamy","yes",1,"unilineal",0.000130912544182984,0.374853801169591,1,0.0604870329858802,0.145251396648045,0.0983606557377049,"911",8,10
"kagu1239","Kaguru","atla1278","Africa","Africa",1,0.0425474791850164,0.000286904761904762,6,"endogamy","yes",1,"unilineal",0.00108716286691747,0.262280701754386,1,0.132191600913947,0.0681564245810056,0.0655737704918033,"975",37,-6
"kakw1240","Kakwa","nilo1247","Africa","Africa",1,0.0222869195434385,0.000154761904761905,8,"exogamy","yes",1,"unilineal",0.000562162689729908,0.287426900584795,1,0.0418129843894181,0.0502793296089385,0.0655737704918033,"1034",31,4
"kala1381","Ijaw","ijoi1239","Africa","Africa",1,0.185933347004499,0.000307142857142857,5,NA,NA,2,"non-unilineal",0.00218716323816759,0.555847953216374,1,0.0483497274583347,0.166480446927374,0.0327868852459016,"1030",6.58,4.37
"kala1399","Kalaallit (West Greenland)","eski1264","North America","Americas",0.8,0.000223611309992305,0.0000569047619047619,0,"agamy","no",0,"non-unilineal",0.000019662506636096,0.095906432748538,0,0.0378413201455424,0.00111731843575419,0,"179",-51.22,68.66
"kali1309","Kalispel","sali1255","North America","Americas",NA,0.0000585478091745224,NA,0,"agamy","no",0,"non-unilineal",0.00000341250115171914,0.168713450292398,0.166666666666667,0.170816757378299,0.0357541899441341,0.114754098360656,"322",-117,49
"kali1309","Bitterroot Salish","sali1255","North America","Americas",NA,0.0000585478091745224,NA,0,"agamy","no",1,"non-unilineal",0.00000716250241734457,0.168713450292398,0.166666666666667,0.170816757378299,0.0357541899441341,0.114754098360656,"322",-113,46
"kalm1243","Kalmyk","mong1349","Eurasia","Asia",0.6,0.000883590322008428,0.000245238095238095,1,"exogamy","yes",3,"unilineal",0.00167466306519878,0.0596491228070175,0.416666666666667,0.0298999538700814,0.00111731843575419,0.0163934426229508,"300",46,46
"kama1373","Kamayurá","tupi1275","South America","Americas",0.6,0.0000551936395246378,0.000000428571428571429,4,"agamy","no",0,"non-unilineal",0.00000103750035015637,0.552923976608187,1,0.00814597521878466,0.0212290502793296,0.0819672131147541,"901",-54,-12
"kamb1297","Kamba","atla1278","Africa","Africa",1,0.134176765283295,0.00471428571428571,6,"endogamy","yes",1,"unilineal",0.00749966503113695,0.191520467836257,1,0.332952932624413,0.0770949720670391,0.0491803278688525,"1095",38,-2
"kamb1299","Sumbanese","aust1307","Papunesia","Asia",1,0.273921842962445,0.000279761904761905,7,"exogamy","yes",1,"unilineal",0.00124966292176124,0.282163742690059,1,0.171861120790381,0.417877094972067,0.147540983606557,"1109",120,-10
"kamo1255","Mimika","nucl1709","Papunesia","Asia",1,0.0157671554967902,0.00000952380952380952,1,"agamy","no",0,"unilineal",0.000105912535745481,0.530701754385965,0.208333333333333,0.517005231500873,1,1,"993",135,-4
"kamv1242","Nuristani","indo1319","Eurasia","Asia",0.6,0.0717307632988349,0.00000476190476190476,6,"agamy","no",1,"unilineal",0.000749662753011179,0.0853801169590643,0,0.53165784771589,0.0558659217877095,0.0491803278688525,"484",71,36
"kane1243","Kanembu","saha1256","Africa","Africa",1,0.0455479992260443,0.000548809523809524,6,"agamy","no",1,"non-unilineal",0.000374662626448636,0.268713450292398,1,0.0222318096288328,0.232402234636872,0.0819672131147541,"912",14,14
"kano1249","Maguzawa","afro1255","Africa","Africa",NA,0.0455479992260443,NA,7,"agamy","no",NA,"unilineal",NA,0.268713450292398,1,0.0222318096288328,0.232402234636872,0.0819672131147541,"912",10,12
"kano1249","Hausa Kanawa","afro1255","Africa","Africa",NA,0.196308086814377,NA,7,"endogamy","yes",2,"unilineal",0.0124996667186375,0.374853801169591,1,0.0604870329858802,0.145251396648045,0.0983606557377049,"911",9,12
"kaon1241","Kaonde","atla1278","Africa","Africa",1,0.00990580011735975,0.000246428571428571,5,"exogamy","no",1,"unilineal",0.000474662660198648,0.411695906432749,1,0.0661297805489716,0.0100558659217877,0,"855",26,-13
"kapi1249","Kapingamarangi","aust1307","Papunesia","Pacific",0.6,0.00608773107519681,0.00000357142857142857,5,"agamy","no",1,"non-unilineal",0.0000056875019195319,0.658187134502924,1,0.145290685407011,0.403351955307263,0.278688524590164,"994",154.8,1.09
"kaqc1270","Kaqchikel","maya1287","North America","Americas",0.8,0.0130712099805181,0.000157142857142857,8,"endogamy","yes",NA,"unilineal",NA,0.388011695906433,1,0.0368292203376388,0.0335195530726257,0.114754098360656,"837",-91,14
"kara1289","Karankawa","","North America","Americas",0,0.00000832210376994014,NA,0,NA,NA,1,"non-unilineal",0.000002162500729844,0.176023391812865,0.75,0.0278884257425305,0.00558659217877095,0.0491803278688525,"613",-96,29
"kara1464","Lithuanian Karaim","turk1311","Eurasia","Europe",0.2,0.173277156720682,0.00000120238095238095,8,"endogamy","no",4,"non-unilineal",0.00000966250326109485,0.139766081871345,0.25,0.0353874158338526,0.0100558659217877,0.0327868852459016,"222",23,55
"kara1481","Kara","atla1278","Africa","Africa",0.6,0.134176765283295,0.000102380952380952,5,NA,NA,0,"unilineal",0.000249662584261122,0.191520467836257,1,0.332952932624413,0.0770949720670391,0.0491803278688525,"1095",33,-2
"kara1500","Carajá","nucl1710","South America","Americas",0.6,0.0000215289206222365,0.00000428571428571429,2,"endogamy","no",0,"non-unilineal",0.00000966250326109485,0.407017543859649,1,0.0282655785262815,0.00335195530726257,0.0163934426229508,"902",-50,-12
"karb1241","Karbi","sino1245","Eurasia","Asia",1,0.562977040853479,0.000585714285714286,5,NA,NA,NA,"unilineal",0.00112466287957372,0.627777777777778,1,0.0684369221743805,0.140782122905028,0.0655737704918033,"696",94,26
"kare1348","Karekare","afro1255","Africa","Africa",1,0.0455479992260443,0.000178571428571429,7,"exogamy","yes",1,"unilineal",0.000462162655979896,0.268713450292398,1,0.0222318096288328,0.232402234636872,0.0819672131147541,"912",11,12
"kari1304","Kariyarra","pama1250","Australia","Pacific",0.2,0.00000193941200899475,0,0,"exogamy","yes",0,"non-unilineal",0.00000778750262828214,0.0654970760233918,1,0.0543415097054042,0.023463687150838,0,"645",118,-21
"karo1304","Karuk","","North America","Americas",0.2,0.0000139232414377086,0.0000000119047619047619,0,"exogamy","no",0,"non-unilineal",0.00000716250241734457,0.0798245614035088,0.166666666666667,0.119757651455615,0.0569832402234637,0.245901639344262,"410",-123,42
"kase1253","Kasena","atla1278","Africa","Africa",1,0.0594162026113857,0.000154761904761905,6,"exogamy","yes",1,"unilineal",0.000499662668636151,0.328070175438597,1,0.0131360501958677,0.0670391061452514,0.0655737704918033,"910",-1,11
"kash1277","Kashmiri","indo1319","Eurasia","Asia",1,0.0717307632988349,0.00645238095238095,6,"agamy","no",3,"unilineal",0.0237496705155138,0.0853801169590643,0,0.53165784771589,0.0558659217877095,0.0491803278688525,"484",75,34
"kask1239","Kaska","atha1245","North America","Americas",0.4,0.00000664682809799132,0.000000476190476190476,0,"endogamy","yes",0,"unilineal",0.00000341250115171914,0.0859649122807018,0,0.146415235951699,0.00446927374301676,0,"174",-128,59
"kata1265","Katab","atla1278","Africa","Africa",NA,0.196308086814377,NA,5,"exogamy","yes",0,"unilineal",0.000224662575823619,0.374853801169591,1,0.0604870329858802,0.145251396648045,0.0983606557377049,"911",8,10
"kawa1283","Kawaiisu","utoa1244","North America","Americas",0.2,0.00218073854509906,0.00000000595238095238095,0,"agamy","no",0,"non-unilineal",NA,0.0672514619883041,0.333333333333333,0.469101390146571,0.0391061452513966,0.131147540983607,"507",-118,35
"kaya1330","Kayapo","nucl1710","South America","Americas",0.6,0.0000536956608460486,0.00000845238095238095,6,"endogamy","no",0,"non-unilineal",NA,0.516081871345029,1,0.0138154004902773,0.00558659217877095,0.0327868852459016,"1020",-52,-8
"kaza1248","Kazakh","turk1311","Eurasia","Asia",1,NA,0.00629761904761905,1,"exogamy","yes",3,"unilineal",NA,0.039766081871345,0.25,0.0848153740020691,NA,NA,"303",70,48
"keii1239","Kei","aust1307","Papunesia","Asia",1,0.0157671554967902,0.000101190476190476,5,NA,NA,0,"unilineal",0.000374662626448636,0.530701754385965,0.208333333333333,0.517005231500873,1,1,"993",133.07,-5.58
"keiy1238","Keyu","nilo1247","Africa","Africa",1,0.134176765283295,0.000132142857142857,4,"agamy","no",1,"unilineal",0.000499662668636151,0.191520467836257,1,0.332952932624413,0.0770949720670391,0.0491803278688525,"1095",36,0
